log,encoding,feature_vector_size,encoding_time,encoding_memory,c1,c2,cls_coef,density,f1.mean,f1.sd,f1v.mean,f1v.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,l1.mean,l1.sd,l2.mean,l2.sd,l3.mean,l3.sd,lsc,n1,n2.mean,n2.sd,n3.mean,n3.sd,t1.mean,t1.sd,t2,t3,t4
scenario2_1000_rework_0.1,deepwalk,2,0.3141899108886719,184994,0.4021791902022729,0.8273921200750469,0.9873259225039474,0.6192912912912913,0.996719739236515,0.004637647415344309,0.996719739236515,0.0,0.16543897638984847,0.0,0.952,0.0,0.95,0.0,0.07407407407407429,0.0,0.07999999999999996,0.0,0.07999999999999996,0.0,0.927172,0.069,0.06728069875853868,0.15443727860826548,0.034,0.18131981931624816,0.010638297872340425,0.06740678167978686,0.002,0.002,1.0
scenario2_1000_rework_0.1,diff2vec,2,1.4251949787139893,185003,0.4021791902022729,0.8273921200750469,0.9953487037841907,0.5385805805805806,0.9978302864085953,0.0009872972747617561,0.9978302864085953,0.0,0.15786922435774067,0.0,0.968,0.0,0.966,0.0,0.07407407407407396,0.0,0.07999999999999996,0.0,0.07999999999999996,0.0,0.920192,0.074,0.07225831867738122,0.16574144596734328,0.039,0.19369180807797864,0.16666666666666666,0.2526378171744418,0.002,0.001,0.5
scenario2_1000_rework_0.1,glee,2,0.20869994163513184,200403,0.4021791902022729,0.8273921200750469,0.9870846181043745,0.44074074074074077,0.9997958602746283,0.00028186049163094395,0.9997958602746283,0.0,0.009761624474364483,0.0,0.968,0.0,0.759,0.0,0.074074074569071,0.0,0.07999999999999996,0.0,0.07999999999999996,0.0,0.898302,0.026,0.007420256547864691,0.05253333482880693,0.005,0.07056897321046965,0.0038910505836575876,0.020761381424596662,0.002,0.002,1.0
scenario2_1000_rework_0.1,graphwave,2,0.24591660499572754,478951,0.4021791902022729,0.8273921200750469,0.9982946946946947,0.14734734734734733,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.07407407407407418,0.0,0.07999999999999996,0.0,0.07999999999999996,0.0,1.0,0.0,1.0,0.0,0.08,0.27142894774447635,1.0,0.0,0.002,0.001,0.5
scenario2_1000_rework_0.1,grarep,2,0.2302236557006836,397458,0.4021791902022729,0.8273921200750469,0.9938354442357328,0.5936756756756757,0.9987429491303502,0.0007504858139074327,0.9987429491303502,0.0,0.13399211732411123,0.0,0.965,0.0,0.959,0.0,0.07407407407406841,0.0,0.07999999999999996,0.0,0.07999999999999996,0.0,0.953771,0.079,0.056284928056354946,0.14554802412040085,0.033,0.17872588772459053,0.05263157894736842,0.15803488030119447,0.002,0.002,1.0
scenario2_1000_rework_0.1,hope,2,0.22034430503845215,188857,0.4021791902022729,0.8273921200750469,0.9956973585552095,0.14925725725725725,0.9991373621454296,7.423098827089739e-10,0.9991373621454296,0.0,0.02037361897848634,0.0,0.951,0.0,0.596,0.0,0.07407407407374711,0.0,0.07999999999999996,0.0,0.07999999999999996,0.0,0.829631,0.025,0.012479411995558217,0.05976277625051606,0.002,0.04469897088298564,0.09090909090909091,0.23592984319303678,0.002,0.001,0.5
scenario2_1000_rework_0.1,laplacianeigenmaps,2,0.207838773727417,200403,0.4021791902022729,0.8273921200750469,0.9855908102556006,0.7795915915915916,0.9988924457272861,0.0013507982169171492,0.9988924457272861,0.0,0.24021404993703546,0.0,0.97,0.0,0.964,0.0,0.07407407407406974,0.0,0.07999999999999996,0.0,0.07999999999999996,0.0,0.932378,0.06,0.03263615116848215,0.11562520784283535,0.018,0.13301764429463367,0.003215434083601287,0.016047365969810375,0.002,0.002,1.0
scenario2_1000_rework_0.1,netmf,2,0.22603511810302734,184677,0.4021791902022729,0.8273921200750469,0.9933466086546673,0.4635155155155155,0.9967345406513005,0.000831632857512598,0.9967345406513005,0.0,0.057566392560026436,0.0,0.957,0.0,0.94,0.0,0.07407407407405586,0.0,0.07999999999999996,0.0,0.07999999999999996,0.0,0.874439,0.028,0.02388064278174578,0.07965111007543324,0.007,0.08341437500789631,0.007751937984496124,0.039693361970184936,0.002,0.002,1.0
scenario2_1000_rework_0.1,nmfadmm,2,0.299274206161499,329732,0.4021791902022729,0.8273921200750469,0.9943878548408381,0.6617677677677678,0.9984529483371667,0.0009382169094492175,0.9984529483371667,0.0,0.06163597355000635,0.0,0.955,0.0,0.939,0.0,0.07407407407406463,0.0,0.07999999999999996,0.0,0.07999999999999996,0.0,0.95061,0.194,0.0257104145540328,0.11060176013548939,0.018,0.13301764429463367,0.009523809523809525,0.014201229116696499,0.002,0.001,0.5
scenario2_1000_rework_0.1,node2vec_,2,3.0192580223083496,185206,0.4021791902022729,0.8273921200750469,0.9927876902963346,0.24081881881881884,0.9912430808875394,0.006358570251615371,0.9912430808875394,0.0,0.08071809490555439,0.0,0.949,0.0,0.911,0.0,0.0740740740740502,0.0,0.07999999999999996,0.0,0.07999999999999996,0.0,0.917441,0.067,0.06448402743978002,0.15125844192372506,0.032,0.17608806605504818,0.1,0.23535552303318108,0.002,0.002,1.0
scenario2_1000_rework_0.1,nodesketch,2,0.21627092361450195,434477,0.4021791902022729,0.8273921200750469,0.9943167245138995,0.7027527527527527,0.9989794074500367,0.0010434176775485423,0.9989794074500367,0.0,0.41746979699590353,0.0,0.992,0.0,0.976,0.0,0.07407407407407318,0.0,0.07999999999999996,0.0,0.07999999999999996,0.0,0.959286,0.499,0.03029136282024352,0.12169233852826061,0.023,0.1499783100768024,0.011235955056179775,0.014161425255626086,0.002,0.002,1.0
scenario2_1000_rework_0.1,walklets,4,0.3881096839904785,264854,0.4021791902022729,0.8273921200750469,0.9885870447922988,0.707965965965966,0.997931226824539,0.0016431128437321243,0.997931226824539,0.0,0.059754816942818485,0.0,0.962,0.0,0.799,0.0,0.07407407407405753,0.0,0.07999999999999996,0.0,0.07999999999999996,0.0,0.94599,0.08,0.07312036966206387,0.14668390037880635,0.029,0.1678904023081343,0.014285714285714285,0.0879506025483216,0.004,0.003,0.75
scenario2_1000_rework_0.1,role2vec,2,0.4170210361480713,185294,0.4021791902022729,0.8273921200750469,0.9885677901921418,0.748078078078078,0.9995398500236727,0.0003024208274711883,0.9995398500236727,0.0,0.4224559482393211,0.0,0.981,0.0,0.974,0.0,0.07407407407405242,0.0,0.07999999999999996,0.0,0.07999999999999996,0.0,0.949289,0.101,0.07315906594693698,0.16777192529839374,0.044,0.2051977244174655,0.00510204081632653,0.018920882397116284,0.002,0.002,1.0
