log,encoding,feature_vector_size,encoding_time,encoding_memory,c1,c2,cls_coef,density,f1.mean,f1.sd,f1v.mean,f1v.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,l1.mean,l1.sd,l2.mean,l2.sd,l3.mean,l3.sd,lsc,n1,n2.mean,n2.sd,n3.mean,n3.sd,t1.mean,t1.sd,t2,t3,t4
scenario5_1000_insert_0.1,boostne,17,0.22781658172607422,2168196,0.5059192440727412,0.7516976911400495,0.9858282471016322,0.8594354354354354,1.0,0.0,1.0,0.0,1.0,0.0,0.74,0.0,0.332,0.0,0.0859978211582948,0.0,0.09699999999999998,0.0,0.28200000000000003,0.0,0.901792,0.713,0.011040601797768688,0.07018880090973649,0.007,0.08341437500789631,0.021739130434782608,0.057970273908312976,0.017,0.002,0.11764705882352941
scenario5_1000_insert_0.1,deepwalk,2,0.7950761318206787,225178,0.5059192440727412,0.7516976911400495,0.9954191613200845,0.6325945945945946,0.9998168932992618,0.00019934776449152168,0.9998168932992618,0.0,0.8734987665868433,0.0,0.99,0.0,0.916,0.0,0.1007194254524808,0.0,0.11199999999999999,0.0,0.11199999999999999,0.0,0.904437,0.333,0.03329626434079687,0.11591106887545723,0.021,0.1434558454005259,0.03225806451612903,0.11158852024049051,0.002,0.001,0.5
scenario5_1000_insert_0.1,diff2vec,2,396.6625978946686,225187,0.5059192440727412,0.7516976911400495,0.9950209934428939,0.740014014014014,0.9998658757994006,0.00016858128296927478,0.9998658757994006,0.0,0.5996724388325246,0.0,0.984,0.0,0.708,0.0,0.10071942446043836,0.0,0.11199999999999999,0.0,0.11199999999999999,0.0,0.901619,0.328,0.031404292341496894,0.11053185560267988,0.02,0.1400700525437883,0.009345794392523364,0.028769776726640113,0.002,0.001,0.5
scenario5_1000_insert_0.1,glee,2,0.16594791412353516,240387,0.5059192440727412,0.7516976911400495,0.9893929023967464,0.5318518518518518,0.9991379569489505,1.6307248926324318e-05,0.9991379569489505,0.0,0.08748068723373309,0.0,0.98,0.0,0.719,0.0,0.1028223852341742,0.0,0.10399999999999998,0.0,0.10799999999999998,0.0,0.898751,0.669,0.021429484884899035,0.08558673111663583,0.006,0.07726558075864033,0.04,0.13005479614377932,0.002,0.002,1.0
scenario5_1000_insert_0.1,graphwave,2,0.4968397617340088,632743,0.5059192440727412,0.7516976911400495,0.9983982222222222,0.19911111111111113,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1007194244604317,0.0,0.11199999999999999,0.0,0.11199999999999999,0.0,1.0,0.0,1.0,0.0,0.889,0.31428932176861785,1.0,0.0,0.002,0.001,0.5
scenario5_1000_insert_0.1,grarep,2,0.2158219814300537,4376710,0.5059192440727412,0.7516976911400495,0.9922308509251027,0.53197997997998,0.9999644092308506,1.7387794336905166e-05,0.9999644092308506,0.0,0.4999318569513869,0.0,0.967,0.0,0.944,0.0,0.10059427632363271,0.0,0.11199999999999999,0.0,0.11199999999999999,0.0,0.888,0.352,0.013504397711784218,0.07275617896203494,0.007,0.08341437500789631,0.05555555555555555,0.1662543134238211,0.002,0.001,0.5
scenario5_1000_insert_0.1,hope,2,0.17451095581054688,253593,0.5059192440727412,0.7516976911400495,0.9931935771361725,0.5315715715715716,0.9944784588008908,1.1029601204686369e-10,0.9944784588008908,0.0,0.916803938230925,0.0,0.72,0.0,0.555,0.0,0.10071942446041993,0.0,0.11199999999999999,0.0,0.11199999999999999,0.0,0.895251,0.365,0.013886904674993261,0.08981488941056262,0.009,0.09448771310560929,0.3333333333333333,0.40178891638935654,0.002,0.001,0.5
scenario5_1000_insert_0.1,laplacianeigenmaps,2,0.17357802391052246,240387,0.5059192440727412,0.7516976911400495,0.9860735389947881,0.8106086086086086,0.9575575782192925,0.05989047759818822,0.9575575782192925,0.0,0.46049228673444836,0.0,0.691,0.0,0.395,0.0,0.10071942446043491,0.0,0.11199999999999999,0.0,0.11199999999999999,0.0,0.861843,0.421,0.0071786614290054165,0.04914450785421,0.002,0.04469897088298564,0.01785714285714286,0.043052791513940855,0.002,0.001,0.5
scenario5_1000_insert_0.1,netmf,2,0.18175792694091797,224661,0.5059192440727412,0.7516976911400495,0.9935330652842838,0.7886166166166166,0.9992005352539368,0.0008656138041435699,0.9992005352539368,0.0,0.9417790102544382,0.0,0.847,0.0,0.824,0.0,0.10071942446045701,0.0,0.11199999999999999,0.0,0.11199999999999999,0.0,0.889697,0.304,0.016456127528142503,0.0716692958316447,0.005,0.07056897321046963,0.012345679012345678,0.033914657780164593,0.002,0.002,1.0
scenario5_1000_insert_0.1,nmfadmm,2,0.2651388645172119,679792,0.5059192440727412,0.7516976911400495,0.9904902548753142,0.7399199199199199,0.9969633648349595,0.0038527307605064347,0.9969633648349595,0.0,0.8629093408299475,0.0,0.933,0.0,0.92,0.0,0.10071942446041382,0.0,0.11199999999999999,0.0,0.11199999999999999,0.0,0.972264,0.824,1.0,0.0,0.014,0.11754921445002435,0.011904761904761904,0.03305585599565194,0.002,0.001,0.5
scenario5_1000_insert_0.1,node2vec_,2,16.763853311538696,225390,0.5059192440727412,0.7516976911400495,0.9950123699930936,0.6756416416416416,0.9998821319257685,0.00016652922789899192,0.9998821319257685,0.0,0.7237341994051164,0.0,0.972,0.0,0.592,0.0,0.10071942446042847,0.0,0.11199999999999999,0.0,0.11199999999999999,0.0,0.903732,0.328,0.03466560422275065,0.11781248237563118,0.02,0.1400700525437883,0.022222222222222223,0.05874284826446725,0.002,0.001,0.5
scenario5_1000_insert_0.1,nodesketch,2,0.17785406112670898,964597,0.5059192440727412,0.7516976911400495,0.9929865922475568,0.7512712712712712,0.9999147944390439,0.00011756760098172528,0.9999147944390439,0.0,0.7279288414095405,0.0,0.985,0.0,0.977,0.0,0.10071942446043536,0.0,0.11199999999999999,0.0,0.11199999999999999,0.0,0.906182,0.873,0.035896281655779634,0.11927502154040254,0.02,0.1400700525437883,0.041666666666666664,0.09771104991433835,0.002,0.002,1.0
scenario5_1000_insert_0.1,walklets,4,1.3039028644561768,394326,0.5059192440727412,0.7516976911400495,0.993189657051298,0.706008008008008,0.9982514835612321,0.0025917933296379543,0.9982514835612321,0.0,0.24491616826901738,0.0,0.967,0.0,0.587,0.0,0.09796570129185078,0.0,0.09799999999999998,0.0,0.17400000000000004,0.0,0.9032560000000001,0.336,0.037110487304055785,0.11898798154299949,0.022,0.14675672910479282,0.05555555555555555,0.15458301490374685,0.004,0.002,0.5
scenario5_1000_insert_0.1,role2vec,2,1.4904909133911133,225478,0.5059192440727412,0.7516976911400495,0.9867961309119303,0.7318998998998999,0.9758618302665001,0.0314376436268367,0.9758618302665001,0.0,0.47155417505357644,0.0,0.951,0.0,0.936,0.0,0.10071723623057471,0.0,0.11199999999999999,0.0,0.11199999999999999,0.0,0.901434,0.311,0.028788972750863943,0.09755407237373713,0.009,0.09448771310560929,0.016129032258064516,0.0778229356118416,0.002,0.002,1.0
